observation_id	construct_group_id	union_component_id	bemis_murcko_scaffold	maximum_cross_construct_ecfp_tanimoto	maximum_cross_construct_full_sequence_identity	maximum_cross_construct_site_sequence_identity	incident_relation_types
RCSB-4B32-03V-KD	construct-010-2fedea507c74	union-9ad224f6353e	c1ccc2ccccc2c1	0.36	0.24686192468619247	0.35294117647058826	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-4B3D-5MI-KD	construct-010-2fedea507c74	union-9ad224f6353e	c1ccc2[nH]ccc2c1	0.46153846153846156	0.24686192468619247	0.35294117647058826	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-4B2L-TR7-KD	construct-010-2fedea507c74	union-9ad224f6353e	c1ccc2[nH]ccc2c1	0.36486486486486486	0.24686192468619247	0.35294117647058826	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-4B34-ABV-KD	construct-010-2fedea507c74	union-9ad224f6353e	c1ccc2scnc2c1	0.35714285714285715	0.24686192468619247	0.35294117647058826	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6QLO-J5E-KD	construct-011-4f6fb808c4a8	union-9ad224f6353e	c1ccc(SC2CC(n3cc(-c4ccccc4)nn3)CCO2)cc1	0.3424657534246575	0.23809523809523808	0.2608695652173913	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6QLT-J5W-KD	construct-011-4f6fb808c4a8	union-9ad224f6353e	c1ccc(SC2CC(n3cc(-c4ccccc4)nn3)CCO2)cc1	0.3472222222222222	0.23809523809523808	0.2608695652173913	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6QLQ-J4E-KD	construct-011-4f6fb808c4a8	union-9ad224f6353e	c1ccc(SC2CC(n3cc(-c4ccccc4)nn3)CCO2)cc1	0.35714285714285715	0.23809523809523808	0.2608695652173913	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6QLN-J5Q-KD	construct-011-4f6fb808c4a8	union-9ad224f6353e	c1ccc(SC2CC(n3cc(-c4ccccc4)nn3)CCO2)cc1	0.3424657534246575	0.23809523809523808	0.2608695652173913	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6QLU-J62-KD	construct-011-4f6fb808c4a8	union-9ad224f6353e	c1ccc(SC2CC(n3cc(-c4ccccc4)nn3)CCO2)cc1	0.33783783783783783	0.23809523809523808	0.2608695652173913	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-4TZ8-39U-KD	construct-012-90b947063061	union-9ad224f6353e	O=C1NCCCc2ncsc21	0.20454545454545456	0.3076923076923077	0.5333333333333333	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-6HIE-G7Q-KD	construct-012-90b947063061	union-9ad224f6353e	O=C(Nc1nccs1)C1CNCCN1CCC1CCCCC1	0.2558139534883721	0.3076923076923077	0.5333333333333333	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-5A5Q-6XC-KD	construct-012-90b947063061	union-9ad224f6353e	O=c1ccc2ccnc(NC3CCNCC3)c2[nH]1	0.27941176470588236	0.3076923076923077	0.5333333333333333	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-6S57-KVT-KD	construct-012-90b947063061	union-9ad224f6353e	O=C(CN1C(=O)CNC1=O)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1	0.25842696629213485	0.3076923076923077	0.5333333333333333	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-8WGS-WGH-KD	construct-013-989a0da4f5c7	union-9ad224f6353e	O=C(c1ccccc1)c1coc2ccccc12	0.23636363636363636	0.7987421383647799	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-8II2-R75-KD	construct-013-989a0da4f5c7	union-9ad224f6353e	O=C(c1ccccc1)c1coc2ccccc12	0.22807017543859648	0.7987421383647799	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-8II3-PKK-KD	construct-013-989a0da4f5c7	union-9ad224f6353e	O=C(c1ccccc1)c1coc2ccccc12	0.23214285714285715	0.7987421383647799	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-8WGT-WGJ-KD	construct-013-989a0da4f5c7	union-9ad224f6353e	O=C(c1ccccc1)c1coc2ccccc12	0.22807017543859648	0.7987421383647799	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-8II4-PKQ-KD	construct-013-989a0da4f5c7	union-9ad224f6353e	O=C(c1ccccc1)c1coc2ccccc12	0.22807017543859648	0.7987421383647799	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6FTZ-E7E-KD	construct-014-d42e073edd05	union-863b44428cc1	O=C(Nc1ccccc1)c1cccc2[nH]ccc12	0.30985915492957744	0.3371647509578544	0.36	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6FUH-E88-KD	construct-014-d42e073edd05	union-863b44428cc1	c1ccc(Nc2ncnc3ccccc23)cc1	0.3013698630136986	0.3371647509578544	0.36	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6FUG-E85-KD	construct-014-d42e073edd05	union-863b44428cc1	c1ccc(Nc2ncnc3[nH]nc(Nc4ccccc4)c23)cc1	0.2608695652173913	0.3371647509578544	0.36	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MT4-M7O-KD	construct-014-d42e073edd05	union-863b44428cc1	O=C(NCc1ccccc1)Nc1ccccc1	0.32727272727272727	0.3371647509578544	0.36	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-6FUI-E7W-KD	construct-014-d42e073edd05	union-863b44428cc1	c1ccc(Nc2nc(NC3CCCCC3)nc3ccccc23)cc1	0.2692307692307692	0.3371647509578544	0.36	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5LLE-V51-KD	construct-015-e6a24c903c1e	union-9ad224f6353e	c1ccc(NC23CC4CC(CC(C4)C2)C3)cc1	0.4375	0.9811320754716981	0.7391304347826086	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6GOT-F6W-KD	construct-015-e6a24c903c1e	union-9ad224f6353e	c1ccc(CCSc2ccccc2)cc1	0.3939393939393939	0.9811320754716981	0.7391304347826086	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-5LLG-VD9-KD	construct-015-e6a24c903c1e	union-9ad224f6353e	c1ccccc1	0.43333333333333335	0.9811320754716981	0.7391304347826086	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4QSB-EWY-KD	construct-015-e6a24c903c1e	union-9ad224f6353e	O=C(CSc1nccc(=O)[nH]1)c1ccccc1	0.36363636363636365	0.9811320754716981	0.7391304347826086	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;validated_structural_similarity
RCSB-5NLK-92E-KD	construct-016-fad0d613c720	union-9ad224f6353e	O=C(Nc1ccccc1)c1cccc(NC(=O)c2ccco2)c1	0.27941176470588236	0.3208955223880597	0.47619047619047616	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-5MPZ-4I8-KD	construct-016-fad0d613c720	union-9ad224f6353e	O=c1[nH]c2ccccc2o1	0.2978723404255319	0.3208955223880597	0.47619047619047616	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5H85-5XS-KD	construct-016-fad0d613c720	union-9ad224f6353e	O=C(Nc1ncnc2nc[nH]c12)c1ccccc1	0.3181818181818182	0.3208955223880597	0.47619047619047616	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MQE-PKU-KD	construct-016-fad0d613c720	union-9ad224f6353e	c1cc[nH]c1	0.3170731707317073	0.3208955223880597	0.47619047619047616	exact_construct;exact_scaffold;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MME-8Q6-KD	construct-016-fad0d613c720	union-9ad224f6353e	c1ccc(Nc2ccccc2)cc1	0.2830188679245283	0.3208955223880597	0.47619047619047616	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-7AVT-S3T-KD	construct-017-11db684aee95	union-13362b01fedf	c1ccc(CNc2ncnc3ccccc23)cc1	0.4852941176470588	0.9938775510204082	0.75	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-7AVS-S3Q-KD	construct-017-11db684aee95	union-13362b01fedf	c1ccc(CNc2ncnc3ccccc23)cc1	0.4647887323943662	0.9938775510204082	0.75	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-7AVU-S3Z-KD	construct-017-11db684aee95	union-13362b01fedf	c1ccc(CNc2ncnc3ccccc23)cc1	0.4189189189189189	0.9938775510204082	0.75	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-7AVV-S2W-KD	construct-017-11db684aee95	union-13362b01fedf	c1ccc(CNc2ncnc3ccccc23)cc1	0.3076923076923077	0.9938775510204082	0.75	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6PDH-OAV-KD	construct-018-17684ef8ed95	union-02cdef6a2cc8	O=C(Cc1ccc(Oc2ccccc2)cc1)NCCn1cccn1	0.21505376344086022	0.23770491803278687	0.2692307692307692	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6WHD-KFS-KD	construct-018-17684ef8ed95	union-02cdef6a2cc8	c1ccc(Oc2ccccc2)cc1	0.25	0.23770491803278687	0.2692307692307692	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6PG1-O7P-KD	construct-018-17684ef8ed95	union-02cdef6a2cc8	O=C1CN(C(=O)Cc2ccc(Oc3ccccc3)cc2)CCN1	0.2159090909090909	0.23770491803278687	0.2692307692307692	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6PLI-ONY-KD	construct-018-17684ef8ed95	union-02cdef6a2cc8	O=C(Cc1ccc(Oc2ccccc2)cc1)NCCc1ncon1	0.2073170731707317	0.23770491803278687	0.2692307692307692	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-5BOJ-4TX-KD	construct-019-1be38543a2db	union-9ad224f6353e	c1ccccc1	0.3023255813953488	0.9921875	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-4WO0-AGI-KD	construct-019-1be38543a2db	union-9ad224f6353e	O=c1cc(-c2ccccc2)oc2ccccc12	0.24489795918367346	0.9921875	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-4QXV-LU2-KD	construct-019-1be38543a2db	union-9ad224f6353e	O=c1cc(-c2ccccc2)oc2ccccc12	0.21153846153846154	0.9921875	0.8571428571428571	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-3RJW-CIQ-KD	construct-020-2acb35da5928	union-42c7c765b1fb	c1cc2c(NC3CCNCC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1	0.4533333333333333	0.7243816254416962	0.8	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;validated_structural_similarity
RCSB-5TTF-7KZ-KD	construct-020-2acb35da5928	union-42c7c765b1fb	c1ccc2c(NC3CCNCC3)ncnc2c1	0.6229508196721312	0.7243816254416962	0.8	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;validated_structural_similarity
RCSB-7T7L-G4R-KD	construct-020-2acb35da5928	union-42c7c765b1fb	c1nc(NC2CCNCC2)c2ccc(OCCCN3CCCC3)cc2n1	0.4024390243902439	0.7243816254416962	0.8	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;validated_structural_similarity
RCSB-7X73-J26-KD	construct-020-2acb35da5928	union-42c7c765b1fb	O=C(NC(CCC1CC1)C(=O)Nc1ccccc1)c1cc2c([nH]1)CCCC2=O	0.2054794520547945	0.7243816254416962	0.8	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-4K9X-8AW-KD	construct-022-46b8fca0fc9d	union-9ad224f6353e	O=C(NC(CCCCc1ccccc1)Cc1ccccc1)OCc1cncs1	0.2545454545454545	0.24329501915708812	0.3	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4K9V-6AW-KD	construct-022-46b8fca0fc9d	union-9ad224f6353e	O=C(CNC(=O)NCc1cscn1)NCCCCNC(=O)OCc1cncs1	0.17582417582417584	0.24329501915708812	0.3	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4D7D-PKT-KD	construct-022-46b8fca0fc9d	union-9ad224f6353e	O=C(CCSCCCc1c[nH]c2ccccc12)NCc1cccnc1	0.36486486486486486	0.24329501915708812	0.3	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4D78-J9K-KD	construct-022-46b8fca0fc9d	union-9ad224f6353e	O=C(CCSCCCc1ccccc1)NCc1cccnc1	0.2894736842105263	0.24329501915708812	0.3	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-188L-OXE-KD	construct-023-68918bffe9f0	union-9ad224f6353e	c1ccccc1	0.22727272727272727	0.9817073170731707	0.9375	exact_construct;exact_scaffold;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-183L-DEN-KD	construct-023-68918bffe9f0	union-9ad224f6353e	C1=Cc2ccccc2C1	0.2	0.9817073170731707	0.9375	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-185L-IND-KD	construct-023-68918bffe9f0	union-9ad224f6353e	c1ccc2[nH]ccc2c1	0.46153846153846156	0.9817073170731707	0.9375	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-184L-I4B-KD	construct-023-68918bffe9f0	union-9ad224f6353e	c1ccccc1	0.2549019607843137	0.9817073170731707	0.9375	exact_construct;exact_scaffold;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5J1R-6FG-KD	construct-025-8861b7ad0d67	union-6f910a6bd525	O=C(CCc1ccoc1)N1CCCC1	0.22950819672131148	0.2696629213483146	0.32	
RCSB-4MP7-PFT-KD	construct-026-997c3e281e6e	union-9ad224f6353e	O=C(c1ccccc1)N1Cc2ccccc2C1	0.3055555555555556	0.24329501915708812	0.36666666666666664	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4MPE-PV8-KD	construct-026-997c3e281e6e	union-9ad224f6353e	O=S(=O)(c1ccccc1)N1Cc2ccccc2C1	0.24	0.24329501915708812	0.36666666666666664	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4MP2-PV1-KD	construct-026-997c3e281e6e	union-9ad224f6353e	O=C(c1ccccc1)N1Cc2ccccc2C1	0.25	0.24329501915708812	0.36666666666666664	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5J71-P35-KD	construct-026-997c3e281e6e	union-9ad224f6353e	O=S(=O)(c1ccccc1)N1Cc2ccc(NC3CCNCC3)cc2C1	0.27941176470588236	0.24329501915708812	0.36666666666666664	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;validated_structural_similarity
RCSB-5E73-UO1-KD	construct-027-baf0440a45db	union-9ad224f6353e	c1ccc(Nc2c[nH]c3ccccc23)cc1	0.4	0.5517241379310345	0.6470588235294118	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MGE-7MX-KD	construct-027-baf0440a45db	union-9ad224f6353e	O=c1cccc[nH]1	0.28	0.5517241379310345	0.6470588235294118	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MGF-7MW-KD	construct-027-baf0440a45db	union-9ad224f6353e	c1cc[nH]c1	1.0	0.5517241379310345	0.6470588235294118	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5X4O-YAM-KD	construct-028-c2d68d73bda9	union-9ad224f6353e	O=C1Cc2cc(Nc3nccc(NCc4cccnc4)n3)ccc2N1	0.27	0.8581560283687943	0.3076923076923077	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5X9O-80R-KD	construct-028-c2d68d73bda9	union-9ad224f6353e	O=c1[nH]c2ccc(Nc3ccccc3)cc2[nH]1	0.23943661971830985	0.8581560283687943	0.3076923076923077	exact_construct;full_sequence;local_site_sequence;validated_structural_similarity
RCSB-5X4P-7ZO-KD	construct-028-c2d68d73bda9	union-9ad224f6353e	O=C1Cc2cc(Nc3ccncn3)ccc2N1	0.25	0.8581560283687943	0.3076923076923077	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5X4N-7ZL-KD	construct-028-c2d68d73bda9	union-9ad224f6353e	c1ccc(Nc2ccncn2)cc1	0.2857142857142857	0.8581560283687943	0.3076923076923077	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5MGK-7MW-KD	construct-029-13705e998f4e	union-9ad224f6353e	c1cc[nH]c1	1.0	0.5517241379310345	0.6470588235294118	exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4AJK-88S-KD	construct-030-2c56ee04d79a	union-9ad224f6353e	c1ccc2scnc2c1	0.2786885245901639	0.2430167597765363	0.37037037037037035	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4AL4-W7E-KD	construct-030-2c56ee04d79a	union-9ad224f6353e	O=C(CCNC(=O)NCCOc1ccccc1)Nc1ccc2ncsc2c1	0.25333333333333335	0.2430167597765363	0.37037037037037035	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4AJN-88V-KD	construct-030-2c56ee04d79a	union-9ad224f6353e	O=C(CCNC(=O)NCCc1ccccc1)Nc1ccc2ncsc2c1	0.2714285714285714	0.2430167597765363	0.37037037037037035	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3B25-B2K-KD	construct-031-37b3e0822467	union-9ad224f6353e	O=S(=O)(c1ccccc1)c1ccncn1	0.2702702702702703	0.9196787148594378	0.5517241379310345	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3B27-B2T-KD	construct-031-37b3e0822467	union-9ad224f6353e	c1ccc(-c2ncncn2)cc1	0.2765957446808511	0.9196787148594378	0.5517241379310345	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3B24-B2J-KD	construct-031-37b3e0822467	union-9ad224f6353e	c1ncncn1	0.18181818181818182	0.9196787148594378	0.5517241379310345	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6T0M-GOZ-KD	construct-033-4212e6c5e472	union-863b44428cc1	O=C(NCc1ccncc1)C1CCCN1C(=O)CCc1ccccc1	0.2702702702702703	0.3371647509578544	0.36	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6T0P-M6Q-KD	construct-033-4212e6c5e472	union-863b44428cc1	O=C(NCc1ccncc1)C1CCCN1C(=O)CCc1ccccc1	0.2564102564102564	0.3371647509578544	0.36	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-6T5W-J5K-KD	construct-033-4212e6c5e472	union-863b44428cc1	O=C(NCc1cccnc1)C1CCCN1C(=O)CCc1ccccc1	0.2597402597402597	0.3371647509578544	0.36	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3UNZ-0BZ-KD	construct-034-4b9e20d92aa0	union-9ad224f6353e	c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1	0.2459016393442623	0.31528662420382164	0.38461538461538464	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3UOD-0C3-KD	construct-034-4b9e20d92aa0	union-9ad224f6353e	c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1	0.25555555555555554	0.31528662420382164	0.38461538461538464	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3UO5-0BX-KD	construct-034-4b9e20d92aa0	union-9ad224f6353e	c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1	0.2857142857142857	0.31528662420382164	0.38461538461538464	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-7CAJ-FNC-KD	construct-035-4f0c729feeb4	union-af34b2069870	O=c1[nH]c(NC2CNCC(c3ccccc3)C2)nc2cc[nH]c12	0.25757575757575757	0.27235772357723576	0.2916666666666667	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-7C9N-FN9-KD	construct-035-4f0c729feeb4	union-af34b2069870	O=c1[nH]c(NC2CNCC(c3ccccc3)C2)nc2cc[nH]c12	0.2903225806451613	0.27235772357723576	0.2916666666666667	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-7CJT-G09-KD	construct-035-4f0c729feeb4	union-af34b2069870	O=c1[nH]c(NC2CNCC(c3ccc(OCc4ccccc4)cc3)C2)nc2cc[nH]c12	0.24770642201834864	0.27235772357723576	0.2916666666666667	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6BGV-DQG-KD	construct-037-682d0d6b3d7a	union-60607bf31a0c	c1ccc(C(OCCN2CCCCC2)c2cc3ncccc3[nH]2)cc1	0.21978021978021978	0.23770491803278687	0.2727272727272727	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6BH2-90V-KD	construct-037-682d0d6b3d7a	union-60607bf31a0c	O=C(NC1CCN(C(=O)c2ccn[nH]2)C1)C1CC1	0.25	0.23770491803278687	0.2727272727272727	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-6BH0-DO1-KD	construct-037-682d0d6b3d7a	union-60607bf31a0c	c1ccc(C(OCCN2CCCCC2)c2cc3ncccc3[nH]2)cc1	0.21978021978021978	0.23770491803278687	0.2727272727272727	exact_construct;exact_scaffold;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication
RCSB-5F2P-5TY-KD	construct-039-90fec4b83698	union-9ad224f6353e	O=c1[nH]ccc2ncncc12	0.2903225806451613	0.36585365853658536	0.5294117647058824	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-5F25-5TU-KD	construct-039-90fec4b83698	union-9ad224f6353e	O=c1ccc(-c2ccccc2)c[nH]1	0.30303030303030304	0.36585365853658536	0.5294117647058824	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4Z6I-4L3-KD	construct-039-90fec4b83698	union-9ad224f6353e	O=C1CCCC(c2ccccc2)N1c1ccc2ccc(=O)[nH]c2c1	0.2077922077922078	0.36585365853658536	0.5294117647058824	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-7Z62-IEC-KD	construct-040-ac2363267f3b	union-9ad224f6353e	C=C(c1ccccc1)c1ccc(SC2CCCCO2)cc1	0.35714285714285715	0.25	0.29411764705882354	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-4LK7-GAL-KD	construct-040-ac2363267f3b	union-9ad224f6353e	C1CCOCC1	0.3023255813953488	0.25	0.29411764705882354	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;validated_structural_similarity
RCSB-7Z63-IE3-KD	construct-040-ac2363267f3b	union-9ad224f6353e	O=C(c1ccccc1)c1cccc(SC2CCCCO2)c1	0.2698412698412698	0.25	0.29411764705882354	exact_construct;full_sequence;ligand_tanimoto;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
RCSB-3C49-KU8-KD	construct-041-af8addec2ede	union-9ad224f6353e	O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCNCC1	0.225	0.2379746835443038	0.47619047619047616	exact_construct;full_sequence;local_site_sequence;shared_measurement_publication;shared_structure_publication;validated_structural_similarity
